sample	State	Country	Year	sampleID
2005-US-GA	US-GA	US	2005	2005-US-GA
2005-US-HI	US-HI	US	2005	2005-US-HI
2005-US-IA	US-IA	US	2005	2005-US-IA
2005-US-ID	US-ID	US	2005	2005-US-ID
2005-US-IL	US-IL	US	2005	2005-US-IL
2005-US-IN	US-IN	US	2005	2005-US-IN
2005-US-KS	US-KS	US	2005	2005-US-KS
2005-US-KY	US-KY	US	2005	2005-US-KY
2005-US-LA	US-LA	US	2005	2005-US-LA
2005-US-MA	US-MA	US	2005	2005-US-MA
2005-US-MD	US-MD	US	2005	2005-US-MD
2005-US-ME	US-ME	US	2005	2005-US-ME
2005-US-MI	US-MI	US	2005	2005-US-MI
2005-US-MN	US-MN	US	2005	2005-US-MN
2005-US-MO	US-MO	US	2005	2005-US-MO
2005-US-MS	US-MS	US	2005	2005-US-MS
2005-US-MT	US-MT	US	2005	2005-US-MT
2005-US-NC	US-NC	US	2005	2005-US-NC
2005-US-ND	US-ND	US	2005	2005-US-ND
2005-US-NE	US-NE	US	2005	2005-US-NE
2005-US-NH	US-NH	US	2005	2005-US-NH
2005-US-NJ	US-NJ	US	2005	2005-US-NJ
2005-US-NM	US-NM	US	2005	2005-US-NM
2005-US-NV	US-NV	US	2005	2005-US-NV
2005-US-NY	US-NY	US	2005	2005-US-NY
2005-US-OH	US-OH	US	2005	2005-US-OH
2005-US-OK	US-OK	US	2005	2005-US-OK
2005-US-OR	US-OR	US	2005	2005-US-OR
2005-US-PA	US-PA	US	2005	2005-US-PA
2005-US-RI	US-RI	US	2005	2005-US-RI
2005-US-SC	US-SC	US	2005	2005-US-SC
2005-US-SD	US-SD	US	2005	2005-US-SD
2005-US-TN	US-TN	US	2005	2005-US-TN
2005-US-TX	US-TX	US	2005	2005-US-TX
2005-US-UT	US-UT	US	2005	2005-US-UT
2005-US-VA	US-VA	US	2005	2005-US-VA
2005-US-VT	US-VT	US	2005	2005-US-VT
2005-US-WA	US-WA	US	2005	2005-US-WA
2005-US-WI	US-WI	US	2005	2005-US-WI
2005-US-WV	US-WV	US	2005	2005-US-WV
2005-US-WY	US-WY	US	2005	2005-US-WY
2006-CA-AB	CA-AB	CA	2006	2006-CA-AB
2006-CA-BC	CA-BC	CA	2006	2006-CA-BC
2006-CA-MB	CA-MB	CA	2006	2006-CA-MB
2006-CA-NB	CA-NB	CA	2006	2006-CA-NB
2006-CA-NL	CA-NL	CA	2006	2006-CA-NL
2006-CA-NS	CA-NS	CA	2006	2006-CA-NS
2006-CA-NT	CA-NT	CA	2006	2006-CA-NT
2006-CA-NU	CA-NU	CA	2006	2006-CA-NU
2006-CA-ON	CA-ON	CA	2006	2006-CA-ON
2006-CA-PE	CA-PE	CA	2006	2006-CA-PE
2006-CA-QC	CA-QC	CA	2006	2006-CA-QC
2006-CA-SK	CA-SK	CA	2006	2006-CA-SK
2006-CA-YT	CA-YT	CA	2006	2006-CA-YT
2006-US-AK	US-AK	US	2006	2006-US-AK
2006-US-AL	US-AL	US	2006	2006-US-AL
2006-US-AR	US-AR	US	2006	2006-US-AR
2006-US-AZ	US-AZ	US	2006	2006-US-AZ
2006-US-CA	US-CA	US	2006	2006-US-CA
2006-US-CO	US-CO	US	2006	2006-US-CO
2006-US-CT	US-CT	US	2006	2006-US-CT
2006-US-DC	US-DC	US	2006	2006-US-DC
2006-US-DE	US-DE	US	2006	2006-US-DE
2006-US-FL	US-FL	US	2006	2006-US-FL
2006-US-GA	US-GA	US	2006	2006-US-GA
2006-US-HI	US-HI	US	2006	2006-US-HI
2006-US-IA	US-IA	US	2006	2006-US-IA
2006-US-ID	US-ID	US	2006	2006-US-ID
2006-US-IL	US-IL	US	2006	2006-US-IL
2006-US-IN	US-IN	US	2006	2006-US-IN
2006-US-KS	US-KS	US	2006	2006-US-KS
2006-US-KY	US-KY	US	2006	2006-US-KY
2006-US-LA	US-LA	US	2006	2006-US-LA
2006-US-MA	US-MA	US	2006	2006-US-MA
2006-US-MD	US-MD	US	2006	2006-US-MD
2006-US-ME	US-ME	US	2006	2006-US-ME
2006-US-MI	US-MI	US	2006	2006-US-MI
2006-US-MN	US-MN	US	2006	2006-US-MN
2006-US-MO	US-MO	US	2006	2006-US-MO
2006-US-MS	US-MS	US	2006	2006-US-MS
2006-US-MT	US-MT	US	2006	2006-US-MT
2006-US-NC	US-NC	US	2006	2006-US-NC
2006-US-ND	US-ND	US	2006	2006-US-ND
2006-US-NE	US-NE	US	2006	2006-US-NE
2006-US-NH	US-NH	US	2006	2006-US-NH
2006-US-NJ	US-NJ	US	2006	2006-US-NJ
2006-US-NM	US-NM	US	2006	2006-US-NM
2006-US-NV	US-NV	US	2006	2006-US-NV
2006-US-NY	US-NY	US	2006	2006-US-NY
2006-US-OH	US-OH	US	2006	2006-US-OH
2006-US-OK	US-OK	US	2006	2006-US-OK
2006-US-OR	US-OR	US	2006	2006-US-OR
2006-US-PA	US-PA	US	2006	2006-US-PA
2006-US-RI	US-RI	US	2006	2006-US-RI
2006-US-SC	US-SC	US	2006	2006-US-SC
2006-US-SD	US-SD	US	2006	2006-US-SD
2006-US-TN	US-TN	US	2006	2006-US-TN
2006-US-TX	US-TX	US	2006	2006-US-TX
2006-US-UT	US-UT	US	2006	2006-US-UT
2006-US-VA	US-VA	US	2006	2006-US-VA
2006-US-VT	US-VT	US	2006	2006-US-VT
2006-US-WA	US-WA	US	2006	2006-US-WA
2006-US-WI	US-WI	US	2006	2006-US-WI
2006-US-WV	US-WV	US	2006	2006-US-WV
2006-US-WY	US-WY	US	2006	2006-US-WY
2007-CA-AB	CA-AB	CA	2007	2007-CA-AB
2007-CA-BC	CA-BC	CA	2007	2007-CA-BC
2007-CA-MB	CA-MB	CA	2007	2007-CA-MB
2007-CA-NB	CA-NB	CA	2007	2007-CA-NB
2007-CA-NL	CA-NL	CA	2007	2007-CA-NL
2007-CA-NS	CA-NS	CA	2007	2007-CA-NS
2007-CA-NT	CA-NT	CA	2007	2007-CA-NT
2007-CA-NU	CA-NU	CA	2007	2007-CA-NU
2007-CA-ON	CA-ON	CA	2007	2007-CA-ON
2007-CA-PE	CA-PE	CA	2007	2007-CA-PE
2007-CA-QC	CA-QC	CA	2007	2007-CA-QC
2007-CA-SK	CA-SK	CA	2007	2007-CA-SK
2007-CA-YT	CA-YT	CA	2007	2007-CA-YT
2007-US-AK	US-AK	US	2007	2007-US-AK
2007-US-AL	US-AL	US	2007	2007-US-AL
2007-US-AR	US-AR	US	2007	2007-US-AR
2007-US-AZ	US-AZ	US	2007	2007-US-AZ
2007-US-CA	US-CA	US	2007	2007-US-CA
2007-US-CO	US-CO	US	2007	2007-US-CO
2007-US-CT	US-CT	US	2007	2007-US-CT
2007-US-DC	US-DC	US	2007	2007-US-DC
2007-US-DE	US-DE	US	2007	2007-US-DE
2007-US-FL	US-FL	US	2007	2007-US-FL
2007-US-GA	US-GA	US	2007	2007-US-GA
2007-US-HI	US-HI	US	2007	2007-US-HI
2007-US-IA	US-IA	US	2007	2007-US-IA
2007-US-ID	US-ID	US	2007	2007-US-ID
2007-US-IL	US-IL	US	2007	2007-US-IL
2007-US-IN	US-IN	US	2007	2007-US-IN
2007-US-KS	US-KS	US	2007	2007-US-KS
2007-US-KY	US-KY	US	2007	2007-US-KY
2007-US-LA	US-LA	US	2007	2007-US-LA
2007-US-MA	US-MA	US	2007	2007-US-MA
2007-US-MD	US-MD	US	2007	2007-US-MD
2007-US-ME	US-ME	US	2007	2007-US-ME
2007-US-MI	US-MI	US	2007	2007-US-MI
2007-US-MN	US-MN	US	2007	2007-US-MN
2007-US-MO	US-MO	US	2007	2007-US-MO
2007-US-MS	US-MS	US	2007	2007-US-MS
2007-US-MT	US-MT	US	2007	2007-US-MT
2007-US-NC	US-NC	US	2007	2007-US-NC
2007-US-ND	US-ND	US	2007	2007-US-ND
2007-US-NE	US-NE	US	2007	2007-US-NE
2007-US-NH	US-NH	US	2007	2007-US-NH
2007-US-NJ	US-NJ	US	2007	2007-US-NJ
2007-US-NM	US-NM	US	2007	2007-US-NM
2007-US-NV	US-NV	US	2007	2007-US-NV
2007-US-NY	US-NY	US	2007	2007-US-NY
2007-US-OH	US-OH	US	2007	2007-US-OH
2007-US-OK	US-OK	US	2007	2007-US-OK
2007-US-OR	US-OR	US	2007	2007-US-OR
2007-US-PA	US-PA	US	2007	2007-US-PA
2007-US-RI	US-RI	US	2007	2007-US-RI
2007-US-SC	US-SC	US	2007	2007-US-SC
2007-US-SD	US-SD	US	2007	2007-US-SD
2007-US-TN	US-TN	US	2007	2007-US-TN
2007-US-TX	US-TX	US	2007	2007-US-TX
2007-US-UT	US-UT	US	2007	2007-US-UT
2007-US-VA	US-VA	US	2007	2007-US-VA
2007-US-VT	US-VT	US	2007	2007-US-VT
2007-US-WA	US-WA	US	2007	2007-US-WA
2007-US-WI	US-WI	US	2007	2007-US-WI
2007-US-WV	US-WV	US	2007	2007-US-WV
2007-US-WY	US-WY	US	2007	2007-US-WY
2008-CA-AB	CA-AB	CA	2008	2008-CA-AB
2008-CA-BC	CA-BC	CA	2008	2008-CA-BC
2008-CA-MB	CA-MB	CA	2008	2008-CA-MB
2008-CA-NB	CA-NB	CA	2008	2008-CA-NB
2008-CA-NL	CA-NL	CA	2008	2008-CA-NL
2008-CA-NS	CA-NS	CA	2008	2008-CA-NS
2008-CA-NT	CA-NT	CA	2008	2008-CA-NT
2008-CA-NU	CA-NU	CA	2008	2008-CA-NU
2008-CA-ON	CA-ON	CA	2008	2008-CA-ON
2008-CA-PE	CA-PE	CA	2008	2008-CA-PE
2008-CA-QC	CA-QC	CA	2008	2008-CA-QC
2008-CA-SK	CA-SK	CA	2008	2008-CA-SK
2008-CA-YT	CA-YT	CA	2008	2008-CA-YT
2008-US-AK	US-AK	US	2008	2008-US-AK
2008-US-AL	US-AL	US	2008	2008-US-AL
2008-US-AR	US-AR	US	2008	2008-US-AR
2008-US-AZ	US-AZ	US	2008	2008-US-AZ
2008-US-CA	US-CA	US	2008	2008-US-CA
2008-US-CO	US-CO	US	2008	2008-US-CO
2008-US-CT	US-CT	US	2008	2008-US-CT
2008-US-DC	US-DC	US	2008	2008-US-DC
2008-US-DE	US-DE	US	2008	2008-US-DE
2008-US-FL	US-FL	US	2008	2008-US-FL
2008-US-GA	US-GA	US	2008	2008-US-GA
2008-US-HI	US-HI	US	2008	2008-US-HI
2008-US-IA	US-IA	US	2008	2008-US-IA
2008-US-ID	US-ID	US	2008	2008-US-ID
2008-US-IL	US-IL	US	2008	2008-US-IL
2008-US-IN	US-IN	US	2008	2008-US-IN
2008-US-KS	US-KS	US	2008	2008-US-KS
2008-US-KY	US-KY	US	2008	2008-US-KY
2008-US-LA	US-LA	US	2008	2008-US-LA
2008-US-MA	US-MA	US	2008	2008-US-MA
2008-US-MD	US-MD	US	2008	2008-US-MD
2008-US-ME	US-ME	US	2008	2008-US-ME
2008-US-MI	US-MI	US	2008	2008-US-MI
2008-US-MN	US-MN	US	2008	2008-US-MN
2008-US-MO	US-MO	US	2008	2008-US-MO
2008-US-MS	US-MS	US	2008	2008-US-MS
2008-US-MT	US-MT	US	2008	2008-US-MT
2008-US-NC	US-NC	US	2008	2008-US-NC
2008-US-ND	US-ND	US	2008	2008-US-ND
2008-US-NE	US-NE	US	2008	2008-US-NE
2008-US-NH	US-NH	US	2008	2008-US-NH
2008-US-NJ	US-NJ	US	2008	2008-US-NJ
2008-US-NM	US-NM	US	2008	2008-US-NM
2008-US-NV	US-NV	US	2008	2008-US-NV
2008-US-NY	US-NY	US	2008	2008-US-NY
2008-US-OH	US-OH	US	2008	2008-US-OH
2008-US-OK	US-OK	US	2008	2008-US-OK
2008-US-OR	US-OR	US	2008	2008-US-OR
2008-US-PA	US-PA	US	2008	2008-US-PA
2008-US-RI	US-RI	US	2008	2008-US-RI
2008-US-SC	US-SC	US	2008	2008-US-SC
2008-US-SD	US-SD	US	2008	2008-US-SD
2008-US-TN	US-TN	US	2008	2008-US-TN
2008-US-TX	US-TX	US	2008	2008-US-TX
2008-US-UT	US-UT	US	2008	2008-US-UT
2008-US-VA	US-VA	US	2008	2008-US-VA
2008-US-VT	US-VT	US	2008	2008-US-VT
2008-US-WA	US-WA	US	2008	2008-US-WA
2008-US-WI	US-WI	US	2008	2008-US-WI
2008-US-WV	US-WV	US	2008	2008-US-WV
2008-US-WY	US-WY	US	2008	2008-US-WY
2009-CA-AB	CA-AB	CA	2009	2009-CA-AB
2009-CA-BC	CA-BC	CA	2009	2009-CA-BC
2009-CA-MB	CA-MB	CA	2009	2009-CA-MB
2009-CA-NB	CA-NB	CA	2009	2009-CA-NB
2009-CA-NL	CA-NL	CA	2009	2009-CA-NL
2009-CA-NS	CA-NS	CA	2009	2009-CA-NS
2009-CA-NT	CA-NT	CA	2009	2009-CA-NT
2009-CA-NU	CA-NU	CA	2009	2009-CA-NU
2009-CA-ON	CA-ON	CA	2009	2009-CA-ON
2009-CA-PE	CA-PE	CA	2009	2009-CA-PE
2009-CA-QC	CA-QC	CA	2009	2009-CA-QC
2009-CA-SK	CA-SK	CA	2009	2009-CA-SK
2009-CA-YT	CA-YT	CA	2009	2009-CA-YT
2009-US-AK	US-AK	US	2009	2009-US-AK
2009-US-AL	US-AL	US	2009	2009-US-AL
2009-US-AR	US-AR	US	2009	2009-US-AR
2009-US-AZ	US-AZ	US	2009	2009-US-AZ
2009-US-CA	US-CA	US	2009	2009-US-CA
2009-US-CO	US-CO	US	2009	2009-US-CO
2009-US-CT	US-CT	US	2009	2009-US-CT
2009-US-DC	US-DC	US	2009	2009-US-DC
2009-US-DE	US-DE	US	2009	2009-US-DE
2009-US-FL	US-FL	US	2009	2009-US-FL
2009-US-GA	US-GA	US	2009	2009-US-GA
2009-US-HI	US-HI	US	2009	2009-US-HI
2009-US-IA	US-IA	US	2009	2009-US-IA
2009-US-ID	US-ID	US	2009	2009-US-ID
2009-US-IL	US-IL	US	2009	2009-US-IL
2009-US-IN	US-IN	US	2009	2009-US-IN
2009-US-KS	US-KS	US	2009	2009-US-KS
2009-US-KY	US-KY	US	2009	2009-US-KY
2009-US-LA	US-LA	US	2009	2009-US-LA
2009-US-MA	US-MA	US	2009	2009-US-MA
2009-US-MD	US-MD	US	2009	2009-US-MD
2009-US-ME	US-ME	US	2009	2009-US-ME
2009-US-MI	US-MI	US	2009	2009-US-MI
2009-US-MN	US-MN	US	2009	2009-US-MN
2009-US-MO	US-MO	US	2009	2009-US-MO
2009-US-MS	US-MS	US	2009	2009-US-MS
2009-US-MT	US-MT	US	2009	2009-US-MT
2009-US-NC	US-NC	US	2009	2009-US-NC
2009-US-ND	US-ND	US	2009	2009-US-ND
2009-US-NE	US-NE	US	2009	2009-US-NE
2009-US-NH	US-NH	US	2009	2009-US-NH
2009-US-NJ	US-NJ	US	2009	2009-US-NJ
2009-US-NM	US-NM	US	2009	2009-US-NM
2009-US-NV	US-NV	US	2009	2009-US-NV
2009-US-NY	US-NY	US	2009	2009-US-NY
2009-US-OH	US-OH	US	2009	2009-US-OH
2009-US-OK	US-OK	US	2009	2009-US-OK
2009-US-OR	US-OR	US	2009	2009-US-OR
2009-US-PA	US-PA	US	2009	2009-US-PA
2009-US-RI	US-RI	US	2009	2009-US-RI
2009-US-SC	US-SC	US	2009	2009-US-SC
2009-US-SD	US-SD	US	2009	2009-US-SD
2009-US-TN	US-TN	US	2009	2009-US-TN
2009-US-TX	US-TX	US	2009	2009-US-TX
2009-US-UT	US-UT	US	2009	2009-US-UT
2009-US-VA	US-VA	US	2009	2009-US-VA
2009-US-VT	US-VT	US	2009	2009-US-VT
2009-US-WA	US-WA	US	2009	2009-US-WA
2009-US-WI	US-WI	US	2009	2009-US-WI
2009-US-WV	US-WV	US	2009	2009-US-WV
2009-US-WY	US-WY	US	2009	2009-US-WY
2010-CA-AB	CA-AB	CA	2010	2010-CA-AB
2010-CA-BC	CA-BC	CA	2010	2010-CA-BC
2010-CA-MB	CA-MB	CA	2010	2010-CA-MB
2010-CA-NB	CA-NB	CA	2010	2010-CA-NB
2010-CA-NL	CA-NL	CA	2010	2010-CA-NL
2010-CA-NS	CA-NS	CA	2010	2010-CA-NS
2010-CA-NT	CA-NT	CA	2010	2010-CA-NT
2010-CA-NU	CA-NU	CA	2010	2010-CA-NU
2010-CA-ON	CA-ON	CA	2010	2010-CA-ON
2010-CA-PE	CA-PE	CA	2010	2010-CA-PE
2010-CA-QC	CA-QC	CA	2010	2010-CA-QC
2010-CA-SK	CA-SK	CA	2010	2010-CA-SK
2010-CA-YT	CA-YT	CA	2010	2010-CA-YT
2010-US-AK	US-AK	US	2010	2010-US-AK
2010-US-AL	US-AL	US	2010	2010-US-AL
2010-US-AR	US-AR	US	2010	2010-US-AR
2010-US-AZ	US-AZ	US	2010	2010-US-AZ
2010-US-CA	US-CA	US	2010	2010-US-CA
2010-US-CO	US-CO	US	2010	2010-US-CO
2010-US-CT	US-CT	US	2010	2010-US-CT
2010-US-DC	US-DC	US	2010	2010-US-DC
2010-US-DE	US-DE	US	2010	2010-US-DE
2010-US-FL	US-FL	US	2010	2010-US-FL
2010-US-GA	US-GA	US	2010	2010-US-GA
2010-US-HI	US-HI	US	2010	2010-US-HI
2010-US-IA	US-IA	US	2010	2010-US-IA
2010-US-ID	US-ID	US	2010	2010-US-ID
2010-US-IL	US-IL	US	2010	2010-US-IL
2010-US-IN	US-IN	US	2010	2010-US-IN
2010-US-KS	US-KS	US	2010	2010-US-KS
2010-US-KY	US-KY	US	2010	2010-US-KY
2010-US-LA	US-LA	US	2010	2010-US-LA
2010-US-MA	US-MA	US	2010	2010-US-MA
2010-US-MD	US-MD	US	2010	2010-US-MD
2010-US-ME	US-ME	US	2010	2010-US-ME
2010-US-MI	US-MI	US	2010	2010-US-MI
2010-US-MN	US-MN	US	2010	2010-US-MN
2010-US-MO	US-MO	US	2010	2010-US-MO
2010-US-MS	US-MS	US	2010	2010-US-MS
2010-US-MT	US-MT	US	2010	2010-US-MT
2010-US-NC	US-NC	US	2010	2010-US-NC
2010-US-ND	US-ND	US	2010	2010-US-ND
2010-US-NE	US-NE	US	2010	2010-US-NE
2010-US-NH	US-NH	US	2010	2010-US-NH
2010-US-NJ	US-NJ	US	2010	2010-US-NJ
2010-US-NM	US-NM	US	2010	2010-US-NM
2010-US-NV	US-NV	US	2010	2010-US-NV
2010-US-NY	US-NY	US	2010	2010-US-NY
2010-US-OH	US-OH	US	2010	2010-US-OH
2010-US-OK	US-OK	US	2010	2010-US-OK
2010-US-OR	US-OR	US	2010	2010-US-OR
2010-US-PA	US-PA	US	2010	2010-US-PA
2010-US-RI	US-RI	US	2010	2010-US-RI
2010-US-SC	US-SC	US	2010	2010-US-SC
2010-US-SD	US-SD	US	2010	2010-US-SD
2010-US-TN	US-TN	US	2010	2010-US-TN
2010-US-TX	US-TX	US	2010	2010-US-TX
2010-US-UT	US-UT	US	2010	2010-US-UT
2010-US-VA	US-VA	US	2010	2010-US-VA
2010-US-VT	US-VT	US	2010	2010-US-VT
2010-US-WA	US-WA	US	2010	2010-US-WA
2010-US-WI	US-WI	US	2010	2010-US-WI
2010-US-WV	US-WV	US	2010	2010-US-WV
2010-US-WY	US-WY	US	2010	2010-US-WY
2011-CA-AB	CA-AB	CA	2011	2011-CA-AB
2011-CA-BC	CA-BC	CA	2011	2011-CA-BC
2011-CA-MB	CA-MB	CA	2011	2011-CA-MB
2011-CA-NB	CA-NB	CA	2011	2011-CA-NB
2011-CA-NL	CA-NL	CA	2011	2011-CA-NL
2011-CA-NS	CA-NS	CA	2011	2011-CA-NS
2011-CA-NT	CA-NT	CA	2011	2011-CA-NT
2011-CA-NU	CA-NU	CA	2011	2011-CA-NU
2011-CA-ON	CA-ON	CA	2011	2011-CA-ON
2011-CA-PE	CA-PE	CA	2011	2011-CA-PE
2011-CA-QC	CA-QC	CA	2011	2011-CA-QC
2011-CA-SK	CA-SK	CA	2011	2011-CA-SK
2011-CA-YT	CA-YT	CA	2011	2011-CA-YT
2011-US-AK	US-AK	US	2011	2011-US-AK
2011-US-AL	US-AL	US	2011	2011-US-AL
2011-US-AR	US-AR	US	2011	2011-US-AR
2011-US-AZ	US-AZ	US	2011	2011-US-AZ
2011-US-CA	US-CA	US	2011	2011-US-CA
2011-US-CO	US-CO	US	2011	2011-US-CO
2011-US-CT	US-CT	US	2011	2011-US-CT
2011-US-DC	US-DC	US	2011	2011-US-DC
2011-US-DE	US-DE	US	2011	2011-US-DE
2011-US-FL	US-FL	US	2011	2011-US-FL
2011-US-GA	US-GA	US	2011	2011-US-GA
2011-US-HI	US-HI	US	2011	2011-US-HI
2011-US-IA	US-IA	US	2011	2011-US-IA
2011-US-ID	US-ID	US	2011	2011-US-ID
2011-US-IL	US-IL	US	2011	2011-US-IL
2011-US-IN	US-IN	US	2011	2011-US-IN
2011-US-KS	US-KS	US	2011	2011-US-KS
2011-US-KY	US-KY	US	2011	2011-US-KY
2011-US-LA	US-LA	US	2011	2011-US-LA
2011-US-MA	US-MA	US	2011	2011-US-MA
2011-US-MD	US-MD	US	2011	2011-US-MD
2011-US-ME	US-ME	US	2011	2011-US-ME
2011-US-MI	US-MI	US	2011	2011-US-MI
2011-US-MN	US-MN	US	2011	2011-US-MN
2011-US-MO	US-MO	US	2011	2011-US-MO
2011-US-MS	US-MS	US	2011	2011-US-MS
2011-US-MT	US-MT	US	2011	2011-US-MT
2011-US-NC	US-NC	US	2011	2011-US-NC
2011-US-ND	US-ND	US	2011	2011-US-ND
2011-US-NE	US-NE	US	2011	2011-US-NE
2011-US-NH	US-NH	US	2011	2011-US-NH
2011-US-NJ	US-NJ	US	2011	2011-US-NJ
2011-US-NM	US-NM	US	2011	2011-US-NM
2011-US-NV	US-NV	US	2011	2011-US-NV
2011-US-NY	US-NY	US	2011	2011-US-NY
2011-US-OH	US-OH	US	2011	2011-US-OH
2011-US-OK	US-OK	US	2011	2011-US-OK
2011-US-OR	US-OR	US	2011	2011-US-OR
2011-US-PA	US-PA	US	2011	2011-US-PA
2011-US-RI	US-RI	US	2011	2011-US-RI
2011-US-SC	US-SC	US	2011	2011-US-SC
2011-US-SD	US-SD	US	2011	2011-US-SD
2011-US-TN	US-TN	US	2011	2011-US-TN
2011-US-TX	US-TX	US	2011	2011-US-TX
2011-US-UT	US-UT	US	2011	2011-US-UT
2011-US-VA	US-VA	US	2011	2011-US-VA
2011-US-VT	US-VT	US	2011	2011-US-VT
2011-US-WA	US-WA	US	2011	2011-US-WA
2011-US-WI	US-WI	US	2011	2011-US-WI
2011-US-WV	US-WV	US	2011	2011-US-WV
2011-US-WY	US-WY	US	2011	2011-US-WY
2012-CA-AB	CA-AB	CA	2012	2012-CA-AB
2012-CA-BC	CA-BC	CA	2012	2012-CA-BC
2012-CA-MB	CA-MB	CA	2012	2012-CA-MB
2012-CA-NB	CA-NB	CA	2012	2012-CA-NB
2012-CA-NL	CA-NL	CA	2012	2012-CA-NL
2012-CA-NS	CA-NS	CA	2012	2012-CA-NS
2012-CA-NT	CA-NT	CA	2012	2012-CA-NT
2012-CA-NU	CA-NU	CA	2012	2012-CA-NU
2012-CA-ON	CA-ON	CA	2012	2012-CA-ON
2012-CA-PE	CA-PE	CA	2012	2012-CA-PE
2012-CA-QC	CA-QC	CA	2012	2012-CA-QC
2012-CA-SK	CA-SK	CA	2012	2012-CA-SK
2012-CA-YT	CA-YT	CA	2012	2012-CA-YT
2012-US-AK	US-AK	US	2012	2012-US-AK
2012-US-AL	US-AL	US	2012	2012-US-AL
2012-US-AR	US-AR	US	2012	2012-US-AR
2012-US-AZ	US-AZ	US	2012	2012-US-AZ
2012-US-CA	US-CA	US	2012	2012-US-CA
2012-US-CO	US-CO	US	2012	2012-US-CO
2012-US-CT	US-CT	US	2012	2012-US-CT
2012-US-DC	US-DC	US	2012	2012-US-DC
2012-US-DE	US-DE	US	2012	2012-US-DE
2012-US-FL	US-FL	US	2012	2012-US-FL
2012-US-GA	US-GA	US	2012	2012-US-GA
2012-US-HI	US-HI	US	2012	2012-US-HI
2012-US-IA	US-IA	US	2012	2012-US-IA
2012-US-ID	US-ID	US	2012	2012-US-ID
2012-US-IL	US-IL	US	2012	2012-US-IL
2012-US-IN	US-IN	US	2012	2012-US-IN
2012-US-KS	US-KS	US	2012	2012-US-KS
2012-US-KY	US-KY	US	2012	2012-US-KY
2012-US-LA	US-LA	US	2012	2012-US-LA
2012-US-MA	US-MA	US	2012	2012-US-MA
2012-US-MD	US-MD	US	2012	2012-US-MD
2012-US-ME	US-ME	US	2012	2012-US-ME
2012-US-MI	US-MI	US	2012	2012-US-MI
2012-US-MN	US-MN	US	2012	2012-US-MN
2012-US-MO	US-MO	US	2012	2012-US-MO
2012-US-MS	US-MS	US	2012	2012-US-MS
2012-US-MT	US-MT	US	2012	2012-US-MT
2012-US-NC	US-NC	US	2012	2012-US-NC
2012-US-ND	US-ND	US	2012	2012-US-ND
2012-US-NE	US-NE	US	2012	2012-US-NE
2012-US-NH	US-NH	US	2012	2012-US-NH
2012-US-NJ	US-NJ	US	2012	2012-US-NJ
2012-US-NM	US-NM	US	2012	2012-US-NM
2012-US-NV	US-NV	US	2012	2012-US-NV
2012-US-NY	US-NY	US	2012	2012-US-NY
2012-US-OH	US-OH	US	2012	2012-US-OH
2012-US-OK	US-OK	US	2012	2012-US-OK
2012-US-OR	US-OR	US	2012	2012-US-OR
2012-US-PA	US-PA	US	2012	2012-US-PA
2012-US-RI	US-RI	US	2012	2012-US-RI
2012-US-SC	US-SC	US	2012	2012-US-SC
2012-US-SD	US-SD	US	2012	2012-US-SD
2012-US-TN	US-TN	US	2012	2012-US-TN
2012-US-TX	US-TX	US	2012	2012-US-TX
2012-US-UT	US-UT	US	2012	2012-US-UT
2012-US-VA	US-VA	US	2012	2012-US-VA
2012-US-VT	US-VT	US	2012	2012-US-VT
2012-US-WA	US-WA	US	2012	2012-US-WA
2012-US-WI	US-WI	US	2012	2012-US-WI
2012-US-WV	US-WV	US	2012	2012-US-WV
2012-US-WY	US-WY	US	2012	2012-US-WY
2013-CA-AB	CA-AB	CA	2013	2013-CA-AB
2013-CA-BC	CA-BC	CA	2013	2013-CA-BC
2013-CA-MB	CA-MB	CA	2013	2013-CA-MB
2013-CA-NB	CA-NB	CA	2013	2013-CA-NB
2013-CA-NL	CA-NL	CA	2013	2013-CA-NL
2013-CA-NS	CA-NS	CA	2013	2013-CA-NS
2013-CA-NT	CA-NT	CA	2013	2013-CA-NT
2013-CA-NU	CA-NU	CA	2013	2013-CA-NU
2013-CA-ON	CA-ON	CA	2013	2013-CA-ON
2013-CA-PE	CA-PE	CA	2013	2013-CA-PE
2013-CA-QC	CA-QC	CA	2013	2013-CA-QC
2013-CA-SK	CA-SK	CA	2013	2013-CA-SK
2013-CA-YT	CA-YT	CA	2013	2013-CA-YT
2013-US-AK	US-AK	US	2013	2013-US-AK
2013-US-AL	US-AL	US	2013	2013-US-AL
2013-US-AR	US-AR	US	2013	2013-US-AR
2013-US-AZ	US-AZ	US	2013	2013-US-AZ
2013-US-CA	US-CA	US	2013	2013-US-CA
2013-US-CO	US-CO	US	2013	2013-US-CO
2013-US-CT	US-CT	US	2013	2013-US-CT
2013-US-DC	US-DC	US	2013	2013-US-DC
2013-US-DE	US-DE	US	2013	2013-US-DE
2013-US-FL	US-FL	US	2013	2013-US-FL
2013-US-GA	US-GA	US	2013	2013-US-GA
2013-US-HI	US-HI	US	2013	2013-US-HI
2013-US-IA	US-IA	US	2013	2013-US-IA
2013-US-ID	US-ID	US	2013	2013-US-ID
2013-US-IL	US-IL	US	2013	2013-US-IL
2013-US-IN	US-IN	US	2013	2013-US-IN
2013-US-KS	US-KS	US	2013	2013-US-KS
2013-US-KY	US-KY	US	2013	2013-US-KY
